Refcode  Volume(A3) Mass(g/mol) Density(g/cm3)  FHe,T(-) FG,T(-) FHe,A(-) FG,A(-)  SAC,T(A2) SAC,T(m2/cm3) SAC,T(m2/g) SAC,A(A2) SAC,A(m2/cm3) SAC,A(m2/g)  VPO,T(A3) VPO,T(cm3/g) FPO,T(-) VPO,A(A3) VPO,A(cm3/g) FPO,A(-)  Accesibility Porosity   PLD(A) LCD(A)     Dimensionality     Year
AGADOC    34859.926  22223.040  1.059      0.346503  0.465896  0.346503  0.465896      833.06  238.97  225.75  809.68  232.27  219.41      10105.23296  0.274  0.28988  9704.07697  0.263  0.27837       Yes  Yes  3.65  4.61  1D    2009
AGADUI    35075.665  22079.040  1.045      0.352611  0.478138  0.352611  0.478138      1148.85  327.54  313.35  1142.63  325.76  311.66      10676.43763  0.291  0.30438  10716.68811  0.292  0.30553       Yes  Yes  3.74  4.85  1D    2009
AGAFAQ    35652.476  22223.040  1.035      0.358589  0.484189  0.358589  0.484189      1626.02  456.08  440.63  1589.05  445.70  430.61      10625.10414  0.288  0.29802  10493.90870  0.284  0.29434       Yes  Yes  3.62  5.68  1D    2009
AGAFEU    37045.953  22223.040  0.996      0.382617  0.499434  0.382617  0.499434      3653.25  986.14  989.98  3603.22  972.63  976.42      12200.22516  0.331  0.32933  12122.51672  0.329  0.32723       Yes  Yes  4.81  5.56  1D    2009
AGAFIY    38117.935  22223.040  0.968      0.398791  0.513534  0.398791  0.513534      3966.94  1040.70  1074.99  3909.19  1025.55  1059.34      12872.43695  0.349  0.33770  12809.79736  0.347  0.33606       Yes  Yes  4.28  5.28  1D    2009
AGAMAZ    37022.612  28626.960  1.284      0.140890  0.398998  0.140890  0.398998      387.51  104.67  81.52  0.00  0.00  0.00      4266.14392  0.090  0.11523  0.00000  0.000  0.00000       No  No  2.89  5.18  1D    2018
AGAREG    31303.411  30133.645  1.598      0.181105  0.411791  0.181105  0.411791      12.25  3.91  2.45  0.00  0.00  0.00      4140.41797  0.083  0.13227  0.00000  0.000  0.00000       No  No  1.50  4.23  1D    2009
AGASOR01    30878.547  12236.952  0.658      0.723629  0.680019  0.723629  0.680019      4804.34  1555.88  2364.35  4806.71  1556.65  2365.51      19408.47121  0.955  0.62854  19576.45538  0.963  0.63398       Yes  Yes  4.68  7.49  1D    2009
AGASOR    21641.672  8157.968  0.626      0.733337  0.689921  0.733337  0.689921      4118.39  1902.99  3040.16  4154.25  1919.56  3066.63      13991.90097  1.033  0.64653  13923.21807  1.028  0.64335       Yes  Yes  5.07  7.06  1D    2009
AGASUX    25635.509  17915.936  1.161      0.266596  0.422571  0.266596  0.422571      96.76  37.75  32.52  0.00  0.00  0.00      5639.57440  0.190  0.21999  0.00000  0.000  0.00000       No  No  3.24  4.32  1D    2009
AGAWOU    34760.917  21344.112  1.020      0.637889  0.652879  0.637889  0.652879      4714.87  1356.37  1330.28  4784.65  1376.44  1349.97      20588.62835  0.581  0.59229  20561.39472  0.580  0.59151       Yes  Yes  4.30  5.66  2D    2002
AGAYAI    54840.211  21218.944  0.643      0.746794  0.728993  0.746794  0.728993      11460.89  2089.87  3252.71  11429.63  2084.17  3243.84      37275.63853  1.058  0.67971  37243.65600  1.057  0.67913       Yes  Yes  7.44  9.59  1D    2002
AGEDIC    36662.797  28904.112  1.309      0.549617  0.555993  0.549617  0.555993      3439.52  938.15  716.62  3451.78  941.49  719.17      15954.78037  0.332  0.43518  15899.74280  0.331  0.43368       Yes  Yes  5.19  5.54  1D    2018
AGENPC11    33794.811  32233.382  1.584      0.330794  0.556205  0.330794  0.556205      10.96  3.24  2.05  9.33  2.76  1.74      9420.97912  0.176  0.27877  9473.61028  0.177  0.28033       Yes  Yes  2.17  4.10  3D    2004
AGEQEK    97344.861  45206.035  0.771      0.646152  0.676583  0.646152  0.676583      16467.64  1691.68  2193.74  16337.90  1678.35  2176.46      56582.01898  0.754  0.58125  56931.08743  0.758  0.58484       Yes  Yes  5.54  6.92  1D    2013
AGETUE    28575.557  18949.440  1.101      0.582348  0.667697  0.582348  0.667697      3003.08  1050.92  954.38  2985.57  1044.80  948.82      17253.89473  0.548  0.60380  17372.18971  0.552  0.60794       Yes  Yes  4.50  5.76  1D    2018
AGILEH    30294.041  6792.792  0.372      0.772403  0.763715  0.772403  0.763715      7025.82  2319.21  6228.73  7040.58  2324.08  6241.81      21555.84463  1.911  0.71155  21646.07517  1.919  0.71453       Yes  Yes  8.57  9.16  1D    2003
AGIMIN    32230.931  20466.270  1.054      0.238297  0.402535  0.238297  0.402535      190.46  59.09  56.04  0.00  0.00  0.00      5693.02846  0.168  0.17663  0.00000  0.000  0.00000       No  No  1.53  4.32  2D    2009
AGIMIO    45000.913  44154.816  1.629      0.232684  0.365469  0.232684  0.365469      137.28  30.51  18.72  0.00  0.00  0.00      8177.18437  0.112  0.18171  0.00000  0.000  0.00000       No  No  1.09  4.38  2D    2013
AGOHOV    26028.974  21244.572  1.355      0.314914  0.420079  0.314914  0.420079      419.88  161.31  119.02  53.57  20.58  15.18      6197.53216  0.176  0.23810  679.01684  0.019  0.02609       Yes  Yes  3.20  4.52  1D    2013
AGONAM    40309.493  34887.456  1.437      0.455787  0.538985  0.455787  0.538985      3464.27  859.42  597.99  3565.94  884.64  615.54      15423.43954  0.266  0.38263  15440.82051  0.267  0.38306       Yes  Yes  4.68  5.52  1D    2009
AGONEQ    26692.667  17395.728  1.082      0.651371  0.650477  0.651371  0.650477      4512.67  1690.60  1562.22  4501.69  1686.49  1558.42      15505.13964  0.537  0.58088  15529.44781  0.538  0.58179       Yes  Yes  5.59  6.09  1D    2009
AGOPER    69845.545  37201.056  0.884      0.454517  0.518930  0.454517  0.518930      1719.29  246.16  278.32  0.00  0.00  0.00      21678.10822  0.351  0.31037  0.00000  0.000  0.00000       No  No  3.04  5.43  1D    2003
AGOPUI    44991.779  52629.264  1.942      0.165371  0.402766  0.165371  0.402766      669.43  148.79  76.60  642.19  142.73  73.48      6855.25026  0.078  0.15237  5827.77817  0.067  0.12953       Yes  Yes  4.11  4.96  1D    2009
AGOVID    27208.977  10515.800  0.642      0.817292  0.746348  0.817292  0.746348      5008.92  1840.91  2868.49  4995.10  1835.83  2860.57      19178.28735  1.098  0.70485  19137.67260  1.096  0.70336       Yes  Yes  8.20  12.34  3D    2013
AGOWAW    21387.721  9603.800  0.746      0.769381  0.714092  0.769381  0.714092      3367.47  1574.49  2111.60  3341.16  1562.19  2095.10      13974.61858  0.876  0.65339  13934.90929  0.874  0.65154       Yes  Yes  7.99  13.05  3D    2013
AGOWEA    86862.969  62238.400  1.190      0.648760  0.595967  0.648760  0.595967      8526.87  981.65  825.05  6756.14  777.79  653.72      43246.57260  0.418  0.49787  29662.77963  0.287  0.34149       Yes  Yes  4.30  8.22  3D    2013
AGOWIE    64899.852  49110.432  1.257      0.270198  0.410214  0.270198  0.410214      74.68  11.51  9.16  0.00  0.00  0.00      10896.73438  0.134  0.16790  0.00000  0.000  0.00000       No  No  2.35  4.21  1D    2013
AGOWIF    37614.247  16416.576  0.725      0.542414  0.636652  0.542414  0.636652      5590.03  1486.15  2050.61  5598.18  1488.31  2053.60      19236.79153  0.706  0.51142  19200.87072  0.704  0.51047       Yes  Yes  7.15  8.35  2D    2018
AGOXAV    39037.213  25379.616  1.080      0.201003  0.405274  0.201003  0.405274      449.48  115.14  106.65  0.00  0.00  0.00      5440.76839  0.129  0.13937  0.00000  0.000  0.00000       No  No  1.23  4.91  3D    2003
AGOXOK    60690.900  74249.664  2.032      0.181726  0.445704  0.181726  0.445704      196.38  32.36  15.93  0.00  0.00  0.00      9859.79351  0.080  0.16246  0.00000  0.000  0.00000       No  No  1.33  4.34  2D    2009
AGOZED    42539.408  42094.560  1.643      0.206258  0.368434  0.206258  0.368434      483.52  113.66  69.17  0.00  0.00  0.00      6114.02630  0.087  0.14373  0.00000  0.000  0.00000       No  No  2.05  4.74  1D    2013
AGUDUB    87100.655  63366.784  1.208      0.077268  0.336894  0.077268  0.336894      288.75  33.15  27.44  0.00  0.00  0.00      4818.23716  0.046  0.05532  0.00000  0.000  0.00000       No  No  1.16  4.62  2D    2003
AGUPIC    25164.857  22244.064  1.468      0.100787  0.338458  0.100787  0.338458      20.62  8.20  5.58  0.00  0.00  0.00      1859.31857  0.050  0.07389  0.00000  0.000  0.00000       No  No  1.08  4.32  3D    2010
AGUTEC    44072.747  26757.360  1.008      0.417750  0.564140  0.417750  0.564140      1359.94  308.57  306.07  0.00  0.00  0.00      16862.24845  0.380  0.38260  0.00000  0.000  0.00000       No  No  3.33  5.44  1D    2010
AGUVII    35199.868  21877.704  1.032      0.388804  0.536845  0.388804  0.536845      688.90  195.71  189.63  0.00  0.00  0.00      12114.80364  0.333  0.34417  0.00000  0.000  0.00000       No  No  2.61  4.92  1D    2010
AHAFEV    26593.407  19774.128  1.235      0.272691  0.428778  0.272691  0.428778      875.58  329.25  266.66  0.00  0.00  0.00      5362.68507  0.163  0.20165  0.00000  0.000  0.00000       No  No  1.91  5.77  2D    2010
AHAMAY    24974.807  35130.456  2.336      0.200616  0.325477  0.200616  0.325477      75.09  30.07  12.87  71.35  28.57  12.23      3861.14682  0.066  0.15460  3824.56753  0.066  0.15314       Yes  Yes  3.38  4.28  1D    2010
AHAYUF    45973.981  33892.784  1.224      0.359736  0.489654  0.359736  0.489654      3405.97  740.85  605.18  3380.37  735.28  600.63      14002.07557  0.249  0.30457  14040.34491  0.249  0.30540       Yes  Yes  4.40  6.03  3D    2015
AHEHAY    22856.574  22368.302  1.625      0.408887  0.522502  0.408887  0.522502      600.66  262.80  161.71  584.92  255.91  157.47      8615.40225  0.232  0.37693  8558.07770  0.230  0.37443       Yes  Yes  3.43  4.70  2D    2015
AHEHEC    22751.293  22480.080  1.641      0.408007  0.519811  0.408007  0.519811      598.15  262.91  160.24  579.41  254.67  155.22      8435.75791  0.226  0.37078  8510.26411  0.228  0.37406       Yes  Yes  3.45  4.74  1D    2015
AHEKED    25094.588  25816.640  1.708      0.424047  0.529021  0.424047  0.529021      157.40  62.72  36.72  0.00  0.00  0.00      8968.97496  0.209  0.35741  0.00000  0.000  0.00000       No  No  3.34  4.22  1D    2003
AHENOS    38674.096  31514.016  1.353      0.150590  0.385948  0.150590  0.385948      293.69  75.94  56.12  0.00  0.00  0.00      3813.64663  0.073  0.09861  0.00000  0.000  0.00000       No  No  1.74  4.93  1D    2015
AHINIP    36537.131  27620.736  1.255      0.192738  0.401056  0.192738  0.401056      224.80  61.53  49.01  0.00  0.00  0.00      4228.98960  0.092  0.11574  0.00000  0.000  0.00000       No  No  2.10  4.85  1D    2010
AHIPEN    22075.232  19028.288  1.431      0.351187  0.505813  0.351187  0.505813      1799.91  815.35  569.64  1847.77  837.03  584.79      7288.01327  0.231  0.33014  7342.72640  0.232  0.33262       Yes  Yes  5.92  9.11  1D    2010
AHOBEG    32339.804  27680.184  1.421      0.232919  0.387557  0.232919  0.387557      116.58  36.05  25.36  0.00  0.00  0.00      5356.83459  0.117  0.16564  0.00000  0.000  0.00000       No  No  1.88  4.33  1D    2015
AHOLAK01    26110.348  13110.498  0.834      0.583174  0.633978  0.583174  0.633978      2965.99  1135.95  1362.39  2926.91  1120.98  1344.44      13936.30039  0.640  0.53375  13951.19845  0.641  0.53432       Yes  Yes  3.58  6.24  2D    2016
AHOMOB01    28189.560  21530.304  1.268      0.386454  0.476441  0.386454  0.476441      614.63  218.03  171.92  302.21  107.21  84.53      8731.28536  0.244  0.30973  4180.97082  0.117  0.14832       Yes  Yes  3.52  4.83  1D    2019
AHORUL    78153.825  75133.560  1.596      0.116197  0.331433  0.116197  0.331433      1405.91  179.89  112.69  1387.87  177.58  111.24      6675.15807  0.054  0.08541  6794.31107  0.054  0.08694       Yes  Yes  6.53  6.74  1D    2010
AHOSEV    31017.959  17562.048  0.940      0.588080  0.646730  0.588080  0.646730      5230.19  1686.18  1793.47  5256.57  1694.69  1802.51      17171.57556  0.589  0.55360  17285.91900  0.593  0.55729       Yes  Yes  6.36  7.05  1D    2003
AHOSUL    30540.174  17689.888  0.962      0.580270  0.638081  0.580270  0.638081      4990.34  1634.03  1698.85  5059.75  1656.75  1722.48      16836.87973  0.573  0.55130  16774.52092  0.571  0.54926       Yes  Yes  6.01  7.17  2D    2003
AHOZIG    51792.686  41064.912  1.317      0.234516  0.404403  0.234516  0.404403      651.86  125.86  95.59  0.00  0.00  0.00      9157.20912  0.134  0.17681  0.00000  0.000  0.00000       No  No  1.49  4.88  1D    2003
AHOZII    45730.521  26191.840  0.951      0.530862  0.580058  0.530862  0.580058      4101.89  896.97  943.13  4092.38  894.89  940.94      21024.80696  0.483  0.45975  21085.81763  0.485  0.46109       Yes  Yes  5.85  6.89  1D    2015
AHUNEW    36167.442  29345.328  1.347      0.206281  0.346641  0.206281  0.346641      52.50  14.52  10.77  0.00  0.00  0.00      4737.78157  0.097  0.13100  0.00000  0.000  0.00000       No  No  2.08  4.44  1D    2003
AHUPEA    50576.326  38550.816  1.266      0.173767  0.390751  0.173767  0.390751      55.06  10.89  8.60  0.00  0.00  0.00      5254.92395  0.082  0.10390  0.00000  0.000  0.00000       No  No  1.84  4.24  3D    2015
AHUPIE    53210.676  38442.816  1.200      0.229512  0.427426  0.229512  0.427426      20.27  3.81  3.18  0.00  0.00  0.00      8260.50202  0.129  0.15524  0.00000  0.000  0.00000       No  No  2.59  4.07  3D    2015
AHUWIK    39637.240  37637.664  1.577      0.083190  0.315651  0.083190  0.315651      47.40  11.96  7.58  0.00  0.00  0.00      2359.68124  0.038  0.05953  0.00000  0.000  0.00000       No  No  0.75  4.27  NON-POROUS    2010
AJABIX01    38298.116  27009.648  1.171      0.332491  0.499575  0.332491  0.499575      2065.97  539.44  460.63  0.00  0.00  0.00      10949.70725  0.244  0.28591  0.00000  0.000  0.00000       No  No  1.50  6.93  1D    2010
AJABIX    37767.198  27009.648  1.188      0.320254  0.486603  0.320254  0.486603      1885.66  499.29  420.43  0.00  0.00  0.00      10431.14678  0.233  0.27620  0.00000  0.000  0.00000       No  No  1.18  6.65  2D    2010
AJABOD    37907.335  27009.648  1.183      0.322551  0.488614  0.322551  0.488614      1939.73  511.70  432.49  0.00  0.00  0.00      10540.90147  0.235  0.27807  0.00000  0.000  0.00000       No  No  1.46  6.72  1D    2010
AJABUJ01    19629.413  13499.640  1.142      0.189402  0.370671  0.189402  0.370671      27.67  14.10  12.34  0.00  0.00  0.00      2460.76512  0.110  0.12536  0.00000  0.000  0.00000       No  No  2.10  4.21  1D    2010
AJABUJ    20433.001  13499.640  1.097      0.234969  0.390372  0.234969  0.390372      190.82  93.39  85.12  0.00  0.00  0.00      3477.74209  0.155  0.17020  0.00000  0.000  0.00000       No  No  1.90  4.80  1D    2010
AJAGOI    30704.857  39312.154  2.126      0.320219  0.479794  0.320219  0.479794      2129.14  693.42  326.16  2149.54  700.06  329.28      8680.10889  0.133  0.28269  8512.16381  0.130  0.27723       Yes  Yes  6.25  6.93  1D    2010
AJAHEZ    28571.541  42498.173  2.470      0.250642  0.428149  0.250642  0.428149      188.47  65.96  26.71  0.00  0.00  0.00      5809.39847  0.082  0.20333  0.00000  0.000  0.00000       No  No  1.75  4.42  1D    2010
AJAXAM    39330.124  20372.544  0.860      0.449620  0.574617  0.449620  0.574617      1555.34  395.46  459.76  0.00  0.00  0.00      15306.83794  0.452  0.38919  0.00000  0.000  0.00000       No  No  2.75  4.92  1D    2015
AJECUO    58548.813  56871.850  1.613      0.215230  0.414059  0.215230  0.414059      484.39  82.73  51.29  0.00  0.00  0.00      10009.81633  0.106  0.17097  0.00000  0.000  0.00000       No  No  2.60  4.43  1D    2010
AJEKIL    33780.744  27874.608  1.370      0.156914  0.336607  0.156914  0.336607      161.71  47.87  34.94  0.00  0.00  0.00      3236.14146  0.070  0.09580  0.00000  0.000  0.00000       No  No  1.16  4.64  1D    2015
AJESUD    37445.074  28020.691  1.243      0.377964  0.517411  0.377964  0.517411      1180.22  315.19  253.65  0.00  0.00  0.00      10915.60239  0.235  0.29151  0.00000  0.000  0.00000       No  No  2.12  4.89  2D    2003
AJIHOQ    39792.571  31173.888  1.301      0.463176  0.508048  0.463176  0.508048      3081.87  774.48  595.35  3115.93  783.04  601.93      15235.18536  0.294  0.38287  15247.31529  0.295  0.38317       Yes  Yes  6.39  7.09  1D    2003
AJIJIN    21872.926  10883.280  0.826      0.515227  0.653482  0.515227  0.653482      2877.16  1315.40  1592.05  2869.97  1312.11  1588.07      12183.83434  0.674  0.55703  12158.10592  0.673  0.55585       Yes  Yes  4.48  5.18  2D    2010
AJIMEN    27701.855  23805.900  1.427      0.417451  0.493520  0.417451  0.493520      629.06  227.08  159.13  0.00  0.00  0.00      9701.24554  0.245  0.35020  0.00000  0.000  0.00000       No  No  3.16  4.77  2D    2015
AJIROB    31379.274  25768.526  1.364      0.226644  0.460820  0.226644  0.460820      66.23  21.11  15.48  0.00  0.00  0.00      4867.30429  0.114  0.15511  0.00000  0.000  0.00000       No  No  1.99  4.25  1D    2010
AJODOT    46782.582  40594.560  1.441      0.240269  0.394823  0.240269  0.394823      1926.87  411.88  285.85  1956.35  418.18  290.22      8609.26896  0.128  0.18403  8768.11837  0.130  0.18742       Yes  Yes  4.98  5.75  1D    2010
AJOHOY    39284.394  29227.579  1.235      0.250472  0.426494  0.250472  0.426494      1468.03  373.69  302.48  0.00  0.00  0.00      7549.61569  0.156  0.19218  0.00000  0.000  0.00000       No  No  2.77  6.67  1D    2015
AJOTOK    30753.980  25457.832  1.375      0.509017  0.591522  0.509017  0.591522      1632.41  530.80  386.15  1615.19  525.20  382.08      14320.47968  0.339  0.46565  14191.31885  0.336  0.46145       Yes  Yes  3.59  4.79  1D    2016
AJOVEB    42839.944  51754.320  2.006      0.146809  0.379228  0.146809  0.379228      207.92  48.54  24.19  218.01  50.89  25.37      5200.38647  0.061  0.12139  2094.12626  0.024  0.04888       Yes  Yes  4.04  4.99  1D    2011
AJUFUI    29362.147  24102.384  1.363      0.268626  0.427227  0.268626  0.427227      545.99  185.95  136.42  0.00  0.00  0.00      6243.30292  0.156  0.21263  0.00000  0.000  0.00000       No  No  1.67  4.73  1D    2016
AJUNOK    41905.271  36255.936  1.437      0.280048  0.408908  0.280048  0.408908      542.33  129.42  90.08  0.00  0.00  0.00      8547.14785  0.142  0.20396  0.00000  0.000  0.00000       No  No  2.68  4.80  1D    2016
AKAXIU    32558.467  26301.504  1.341      0.476471  0.553095  0.476471  0.553095      3229.09  991.78  739.35  3251.33  998.61  744.44      13264.65750  0.304  0.40741  13450.13940  0.308  0.41311       Yes  Yes  8.94  9.43  1D    2011
AKAXOA    33084.550  26301.504  1.320      0.485735  0.559537  0.485735  0.559537      3307.99  999.86  757.42  3259.27  985.13  746.26      13869.23364  0.318  0.41921  14024.73493  0.321  0.42391       Yes  Yes  9.43  9.99  1D    2011
AKAXUG    32204.132  26301.504  1.356      0.471226  0.547350  0.471226  0.547350      3190.04  990.57  730.41  3145.14  976.63  720.13      13056.29120  0.299  0.40542  13174.39185  0.302  0.40909       Yes  Yes  8.68  9.32  1D    2011
AKAYAN    30748.466  26301.504  1.420      0.438526  0.528467  0.438526  0.528467      3003.59  976.83  687.72  3017.18  981.25  690.83      11563.18944  0.265  0.37606  11675.31143  0.267  0.37970       Yes  Yes  7.31  7.88  1D    2011
AKAYER    33276.391  26301.504  1.312      0.478837  0.563411  0.478837  0.563411      3349.71  1006.63  766.97  3369.36  1012.54  771.47      13746.25348  0.315  0.41309  13860.61811  0.317  0.41653       Yes  Yes  8.88  9.37  1D    2011
